country,city,year,pollutant,avg_value,median_value,p95_value,measurements,max_value,min_value
BR,Campinas,2017,pm25,30.0,30.0,30.0,1,30.0,30.0
BR,Catanduva,2017,no2,6.0,6.0,6.0,1,6.0,6.0
BR,Catanduva,2017,o3,115.0,115.0,115.0,1,115.0,115.0
BR,Catanduva,2017,pm10,81.0,81.0,81.0,1,81.0,81.0
BR,Cerqueira César,2017,co,0.9,0.9,0.9,1,0.9,0.9
BR,Cerqueira César,2017,no2,92.0,92.0,92.0,1,92.0,92.0
BR,Cerqueira César,2017,pm10,45.0,45.0,45.0,1,45.0,45.0
BR,Cerqueira César,2017,so2,1.0,1.0,1.0,1,1.0,1.0
BR,Cubatão,2017,no2,61.333333333333336,77.0,79.7,3,80.0,27.0
BR,Cubatão,2017,o3,62.0,62.0,88.1,2,91.0,33.0
BR,Cubatão,2017,pm10,39.0,16.0,86.19999999999999,3,94.0,7.0
BR,Cubatão,2017,so2,11.333333333333334,9.0,19.799999999999997,3,21.0,4.0
BR,Diadema,2017,o3,54.0,54.0,54.0,1,54.0,54.0
BR,Diadema,2017,pm10,60.0,60.0,60.0,1,60.0,60.0
BR,Guarulhos,2017,co,0.8,0.8,0.8,1,0.8,0.8
BR,Guarulhos,2017,no2,70.5,70.5,75.45,2,76.0,65.0
BR,Guarulhos,2017,o3,73.5,73.5,78.45,2,79.0,68.0
BR,Guarulhos,2017,pm10,73.0,73.0,73.0,1,73.0,73.0
BR,Guarulhos,2017,pm25,40.0,40.0,42.7,2,43.0,37.0
BR,Guarulhos,2017,so2,5.0,5.0,5.0,1,5.0,5.0
BR,Jacareí,2017,no2,28.0,28.0,28.0,1,28.0,28.0
BR,Jacareí,2017,o3,77.0,77.0,77.0,1,77.0,77.0
BR,Jacareí,2017,pm10,76.0,76.0,76.0,1,76.0,76.0
BR,Jaú,2017,no2,16.0,16.0,16.0,1,16.0,16.0
BR,Jaú,2017,o3,65.0,65.0,65.0,1,65.0,65.0
BR,Jaú,2017,pm10,40.0,40.0,40.0,1,40.0,40.0
BR,Jundiaí,2017,no2,31.0,31.0,31.0,1,31.0,31.0
BR,Jundiaí,2017,o3,130.0,130.0,130.0,1,130.0,130.0
BR,Jundiaí,2017,pm10,45.0,45.0,45.0,1,45.0,45.0
BR,Limeira,2017,no2,15.0,15.0,15.0,1,15.0,15.0
BR,Limeira,2017,o3,115.0,115.0,115.0,1,115.0,115.0
BR,Limeira,2017,pm10,71.0,71.0,71.0,1,71.0,71.0
BR,Marília,2017,no2,8.0,8.0,8.0,1,8.0,8.0
BR,Marília,2017,o3,76.0,76.0,76.0,1,76.0,76.0
BR,Marília,2017,pm10,19.0,19.0,19.0,1,19.0,19.0
BR,Mauá,2017,no2,50.0,50.0,50.0,1,50.0,50.0
BR,Mauá,2017,o3,58.0,58.0,58.0,1,58.0,58.0
BR,Mauá,2017,pm10,57.0,57.0,57.0,1,57.0,57.0
BR,Osasco,2017,co,0.9,0.9,0.9,1,0.9,0.9
BR,Osasco,2017,no2,61.0,61.0,61.0,1,61.0,61.0
BR,Osasco,2017,pm10,74.0,74.0,74.0,1,74.0,74.0
BR,Osasco,2017,pm25,98.0,98.0,98.0,1,98.0,98.0
BR,Osasco,2017,so2,1.0,1.0,1.0,1,1.0,1.0
BR,Paulínia,2017,no2,8.0,8.0,8.0,1,8.0,8.0
BR,Paulínia,2017,o3,138.0,138.0,138.0,1,138.0,138.0
BR,Paulínia,2017,pm10,31.0,31.0,31.0,1,31.0,31.0
BR,Paulínia,2017,so2,1.0,1.0,1.0,1,1.0,1.0
BR,Piracicaba,2017,no2,17.0,17.0,17.0,1,17.0,17.0
BR,Piracicaba,2017,o3,89.0,89.0,89.0,1,89.0,89.0
BR,Piracicaba,2017,pm10,0.0,0.0,0.0,1,0.0,0.0
BR,Piracicaba,2017,pm25,32.0,32.0,32.0,1,32.0,32.0
BR,Presidente Prudente,2017,no2,8.0,8.0,8.0,1,8.0,8.0
BR,Presidente Prudente,2017,o3,68.0,68.0,68.0,1,68.0,68.0
BR,Presidente Prudente,2017,pm10,40.0,40.0,40.0,1,40.0,40.0
BR,Santa Gertrudes,2017,pm10,19.0,19.0,19.0,1,19.0,19.0
BR,Santo André,2017,co,1.2,1.2,1.2,1,1.2,1.2
BR,Santo André,2017,o3,68.0,68.0,68.0,1,68.0,68.0
BR,Santo André,2017,pm10,41.0,41.0,45.5,2,46.0,36.0
BR,Santo André,2017,so2,1.0,1.0,1.0,1,1.0,1.0
BR,Santos,2017,no2,24.5,24.5,24.95,2,25.0,24.0
BR,Santos,2017,o3,76.0,76.0,77.8,2,78.0,74.0
BR,Santos,2017,pm10,12.5,12.5,13.85,2,14.0,11.0
BR,Santos,2017,pm25,15.0,15.0,15.0,1,15.0,15.0
BR,Santos,2017,so2,8.0,8.0,8.0,1,8.0,8.0
BR,Sao Paulo,2017,co,0.58,0.6,0.78,5,0.8,0.4
BR,Sao Paulo,2017,no2,35.1,37.0,57.65,10,59.0,10.0
BR,Sao Paulo,2017,o3,78.7,74.0,115.89999999999998,10,124.0,23.0
BR,Sao Paulo,2017,pm10,47.0,41.0,88.99999999999999,9,107.0,18.0
BR,Sao Paulo,2017,pm25,27.0,24.5,54.34999999999999,4,59.0,0.0
BR,Sao Paulo,2017,so2,7.0,2.0,16.4,3,18.0,1.0
BR,Sorocaba,2017,no2,21.0,21.0,21.0,1,21.0,21.0
BR,Sorocaba,2017,o3,50.0,50.0,50.0,1,50.0,50.0
BR,Sorocaba,2017,pm10,31.0,31.0,31.0,1,31.0,31.0
BR,São Bernardo do Campo,2017,co,0.8,0.8,0.8,1,0.8,0.8
BR,São Bernardo do Campo,2017,no2,57.0,57.0,57.0,1,57.0,57.0
BR,São Bernardo do Campo,2017,o3,66.0,66.0,66.0,1,66.0,66.0
BR,São Bernardo do Campo,2017,pm10,43.0,43.0,43.0,1,43.0,43.0
BR,São Bernardo do Campo,2017,pm25,38.0,38.0,38.0,1,38.0,38.0
BR,São José Do Rio Preto,2017,no2,11.0,11.0,11.0,1,11.0,11.0
BR,São José Do Rio Preto,2017,o3,109.0,109.0,109.0,1,109.0,109.0
BR,São José Do Rio Preto,2017,pm10,47.0,47.0,47.0,1,47.0,47.0
BR,São José Do Rio Preto,2017,pm25,15.0,15.0,15.0,1,15.0,15.0
BR,São Paulo,2017,co,0.6857142857142857,0.7,1.07,7,1.1,0.1
BR,São Paulo,2017,no2,58.375,47.5,107.84999999999998,8,118.0,18.0
BR,São Paulo,2017,o3,55.333333333333336,51.0,95.29999999999998,12,114.0,33.0
BR,São Paulo,2017,pm10,36.4,38.5,52.65,10,54.0,0.0
BR,São Paulo,2017,pm25,34.875,35.0,46.49999999999999,8,50.0,26.0
BR,São Paulo,2017,so2,2.3333333333333335,2.0,2.9,3,3.0,2.0
BR,Taboão da Serra,2017,co,1.1,1.1,1.1,1,1.1,1.1
BR,Taboão da Serra,2017,no2,69.0,69.0,69.0,1,69.0,69.0
BR,Taboão da Serra,2017,pm10,35.0,35.0,35.0,1,35.0,35.0
BR,Tatuí,2017,no2,3.0,3.0,3.0,1,3.0,3.0
BR,Tatuí,2017,o3,41.0,41.0,41.0,1,41.0,41.0
BR,Tatuí,2017,pm10,3.0,3.0,3.0,1,3.0,3.0
BR,Taubaté,2017,co,0.3,0.3,0.3,1,0.3,0.3
BR,Taubaté,2017,no2,7.0,7.0,7.0,1,7.0,7.0
BR,Taubaté,2017,o3,115.0,115.0,115.0,1,115.0,115.0
BR,Taubaté,2017,pm10,26.0,26.0,26.0,1,26.0,26.0
BR,Taubaté,2017,pm25,6.0,6.0,6.0,1,6.0,6.0
BR,Taubaté,2017,so2,1.0,1.0,1.0,1,1.0,1.0
CA,ALBERTA,2016,o3,0.031,0.031,0.034600000000000006,2,0.035,0.027
CA,ALBERTA,2016,pm25,0.4,0.4,0.4,1,0.4,0.4
CA,ALBERTA,2018,no2,0.004,0.004,0.004,1,0.004,0.004
CA,ALBERTA,2018,o3,0.016,0.016,0.0223,2,0.023,0.009
CA,ALBERTA,2018,pm25,5.35,5.35,7.465,2,7.7,3.0
CA,ALBERTA,2018,so2,0.001,0.001,0.001,1,0.001,0.001
CA,ALBERTA,2019,co,0.312,0.3,0.4,5,0.4,0.16
CA,ALBERTA,2019,no2,0.016222222222222225,0.012,0.032600000000000004,9,0.035,0.001
CA,ALBERTA,2019,o3,0.021391304347826087,0.02,0.035899999999999994,23,0.038,0.004
CA,ALBERTA,2019,pm25,11.415000000000001,10.95,21.455000000000002,20,24.4,-0.2
CA,ALBERTA,2019,so2,0.0002,0.0,0.0007999999999999998,5,0.001,0.0
CA,BRITISH COLUMBIA,2016,o3,0.03,0.03,0.03,1,0.03,0.03
CA,BRITISH COLUMBIA,2016,pm10,7.0,7.0,7.0,1,7.0,7.0
CA,BRITISH COLUMBIA,2016,pm25,0.7,0.7,0.7,1,0.7,0.7
CA,BRITISH COLUMBIA,2017,pm10,7.5,7.5,7.95,2,8.0,7.0
CA,BRITISH COLUMBIA,2017,pm25,34.8,34.8,34.8,1,34.8,34.8
CA,BRITISH COLUMBIA,2018,pm10,12.0,12.0,19.2,2,20.0,4.0
CA,BRITISH COLUMBIA,2018,pm25,0.0,0.0,0.0,1,0.0,0.0
CA,BRITISH COLUMBIA,2019,co,0.12,0.12,0.12,1,0.12,0.12
CA,BRITISH COLUMBIA,2019,no2,0.007333333333333333,0.0075,0.011,6,0.011,0.0
CA,BRITISH COLUMBIA,2019,o3,0.0092,0.008,0.021799999999999983,25,0.025,0.001
CA,BRITISH COLUMBIA,2019,pm10,11.666666666666666,12.0,21.9,3,23.0,0.0
CA,BRITISH COLUMBIA,2019,pm25,6.92,6.3,13.629999999999997,35,18.4,0.0
CA,BRITISH COLUMBIA,2019,so2,0.00025,0.0005,0.001,4,0.001,-0.001
CA,MANITOBA,2017,o3,0.012,0.012,0.012,1,0.012,0.012
CA,MANITOBA,2019,o3,0.015,0.015,0.0186,2,0.019,0.011
CA,MANITOBA,2019,pm10,5.0,4.0,9.399999999999999,3,10.0,1.0
CA,MANITOBA,2019,pm25,3.75,3.75,3.975,2,4.0,3.5
CA,NEW BRUNSWICK,2016,o3,0.0195,0.0195,0.03705,2,0.039,0.0
CA,NEW BRUNSWICK,2017,no2,0.001,0.001,0.001,1,0.001,0.001
CA,NEW BRUNSWICK,2017,o3,0.039,0.039,0.039,1,0.039,0.039
CA,NEW BRUNSWICK,2017,pm25,3.0,3.0,3.0,1,3.0,3.0
CA,NEW BRUNSWICK,2018,o3,0.026500000000000003,0.026500000000000003,0.03415,2,0.035,0.018
CA,NEW BRUNSWICK,2018,pm25,14.0,14.0,14.0,1,14.0,14.0
CA,NEW BRUNSWICK,2019,no2,0.001,0.001,0.0019,2,0.002,0.0
CA,NEW BRUNSWICK,2019,o3,0.024,0.027,0.028,5,0.028,0.017
CA,NEW BRUNSWICK,2019,pm25,2.6,3.0,3.0,5,3.0,2.0
CA,NEWFOUNDLAND,2019,o3,0.0312,0.031,0.0414,5,0.043,0.016
CA,NEWFOUNDLAND,2019,pm25,1.6666666666666667,1.0,2.8,3,3.0,1.0
CA,NORTHWEST TERRITORIES,2019,o3,0.0295,0.0295,0.03175,2,0.032,0.027
CA,NOVA SCOTIA,2017,no2,0.0,0.0,0.0,1,0.0,0.0
CA,NOVA SCOTIA,2018,o3,0.028,0.029,0.0308,3,0.031,0.024
CA,NOVA SCOTIA,2019,no2,0.0003333333333333333,0.0,0.0009,3,0.001,0.0
CA,NOVA SCOTIA,2019,o3,0.026714285714285715,0.026,0.034199999999999994,7,0.036,0.017
CA,NOVA SCOTIA,2019,pm25,3.8333333333333335,3.5,6.0,6,6.0,2.0
CA,NOVA SCOTIA,2019,so2,0.0,0.0,0.0,1,0.0,0.0
CA,ONTARIO,2019,co,0.15,0.15,0.15,1,0.15,0.15
CA,ONTARIO,2019,o3,0.023142857142857142,0.024,0.033,28,0.038,0.005
CA,ONTARIO,2019,pm10,10.0,10.0,10.0,1,10.0,10.0
CA,ONTARIO,2019,pm25,8.173913043478262,7.0,15.799999999999997,23,19.0,2.0
CA,ONTARIO,2019,so2,0.0,0.0,0.0,1,0.0,0.0
CA,PRINCE EDWARD ISLAND,2019,no2,0.0013333333333333333,0.001,0.0028,3,0.003,0.0
CA,PRINCE EDWARD ISLAND,2019,o3,0.02666666666666667,0.027,0.028800000000000003,3,0.029,0.024
CA,PRINCE EDWARD ISLAND,2019,pm25,11.333333333333334,11.0,16.4,3,17.0,6.0
CA,PRINCE EDWARD ISLAND,2019,so2,0.0,0.0,0.0,1,0.0,0.0
CA,QUEBEC,2016,no2,0.001,0.001,0.001,1,0.001,0.001
CA,QUEBEC,2016,o3,0.0205,0.024,0.02785,4,0.028,0.006
CA,QUEBEC,2017,o3,0.049,0.049,0.057999999999999996,2,0.059,0.039
CA,QUEBEC,2018,o3,0.04,0.04,0.04,1,0.04,0.04
CA,QUEBEC,2019,co,0.21,0.21,0.21,1,0.21,0.21
CA,QUEBEC,2019,no2,0.009,0.0075,0.014949999999999998,4,0.016,0.005
CA,QUEBEC,2019,o3,0.02864,0.027,0.04,25,0.041,0.016
CA,QUEBEC,2019,pm25,5.857142857142857,6.0,9.979999999999997,7,11.3,3.0
CA,QUEBEC,2019,so2,0.0,0.0,0.0,2,0.0,0.0
CA,SASKATCHEWAN,2016,pm10,3.0,3.0,3.0,1,3.0,3.0
CA,SASKATCHEWAN,2019,o3,0.0194,0.019,0.0272,5,0.029,0.01
CA,SASKATCHEWAN,2019,pm25,13.25,13.0,15.7,4,16.0,11.0
CH,Aargau,2018,no2,10.2542,10.2542,10.2542,1,10.2542,10.2542
CH,Aargau,2018,o3,20.2127,20.2127,20.2127,1,20.2127,20.2127
CH,Basel-Landschaft,2019,no2,3.158,3.158,3.158,1,3.158,3.158
CH,Basel-Landschaft,2019,o3,88.3231,88.3231,88.3231,1,88.3231,88.3231
CH,Basel-Landschaft,2019,pm10,3.7156,3.7156,3.7156,1,3.7156,3.7156
CH,Basel-Landschaft,2019,pm25,2.955,2.955,2.955,1,2.955,2.955
CH,Basel-Landschaft,2019,so2,0.0,0.0,0.0,1,0.0,0.0
CH,Basel-Stadt,2019,no2,22.675549999999998,22.675549999999998,34.74684499999999,2,36.0881,9.263
CH,Basel-Stadt,2019,o3,77.1797,77.1797,77.1797,1,77.1797,77.1797
CH,Basel-Stadt,2019,pm10,9.03035,9.03035,11.993195,2,12.3224,5.7383
CH,Bern,2018,pm10,13.7511,13.7511,13.7511,1,13.7511,13.7511
CH,Bern,2019,co,273.4,273.4,273.4,1,273.4,273.4
CH,Bern,2019,no2,18.84555,18.84555,22.052205,2,22.4085,15.2826
CH,Bern,2019,o3,63.32485,63.32485,63.326065,2,63.3262,63.3235
CH,Bern,2019,pm10,7.353,7.353,7.353,1,7.353,7.353
CH,Bern,2019,pm25,5.1839,5.1839,5.1839,1,5.1839,5.1839
CH,Bern,2019,so2,0.1877,0.1877,0.1877,1,0.1877,0.1877
CH,Genève,2019,no2,10.265133333333333,9.7551,13.02588,3,13.3893,7.651
CH,Genève,2019,o3,70.47413333333333,71.8377,72.73572,3,72.8355,66.7492
CH,Genève,2019,pm10,3.983333333333333,3.7,5.59,3,5.8,2.45
CH,Lucerne,2019,o3,85.2983,85.2983,85.2983,1,85.2983,85.2983
CH,Lucerne,2019,pm10,5.2153,5.2153,5.2153,1,5.2153,5.2153
CH,Neuchâtel,2019,no2,2.8379,2.8379,2.8379,1,2.8379,2.8379
CH,Neuchâtel,2019,o3,84.4156,84.4156,84.4156,1,84.4156,84.4156
CH,Neuchâtel,2019,pm10,2.0852,2.0852,2.0852,1,2.0852,2.0852
CH,Sankt Gallen,2019,no2,4.1394,4.1394,4.1394,1,4.1394,4.1394
CH,Sankt Gallen,2019,o3,83.1901,83.1901,83.1901,1,83.1901,83.1901
CH,Sankt Gallen,2019,pm10,5.1525,5.1525,5.1525,1,5.1525,5.1525
CH,Schwyz,2019,co,149.8,149.8,149.8,1,149.8,149.8
CH,Schwyz,2019,no2,4.2175,4.2175,4.2175,1,4.2175,4.2175
CH,Schwyz,2019,o3,108.6439,108.6439,108.6439,1,108.6439,108.6439
CH,Schwyz,2019,pm10,3.2399,3.2399,3.2399,1,3.2399,3.2399
CH,Schwyz,2019,pm25,3.0873,3.0873,3.0873,1,3.0873,3.0873
CH,Schwyz,2019,so2,0.0,0.0,0.0,1,0.0,0.0
CH,Thurgau,2019,no2,5.8843,5.8843,5.8843,1,5.8843,5.8843
CH,Thurgau,2019,o3,102.3064,102.3064,102.3064,1,102.3064,102.3064
CH,Thurgau,2019,pm10,5.0494,5.0494,5.0494,1,5.0494,5.0494
CH,Ticino,2019,co,265.2,265.2,265.2,1,265.2,265.2
CH,Ticino,2019,no2,9.5844,10.239,15.976230000000001,3,16.6137,1.9005
CH,Ticino,2019,o3,71.35576666666667,73.0959,73.31307,3,73.3372,67.6342
CH,Ticino,2019,pm10,5.198566666666667,5.1635,5.89745,3,5.979,4.4532
CH,Ticino,2019,pm25,3.0138000000000003,3.0138000000000003,4.0920000000000005,2,4.2118,1.8158
CH,Ticino,2019,so2,0.35315,0.35315,0.588545,2,0.6147,0.0916
CH,Valais,2019,no2,3.6342,3.6342,3.6342,1,3.6342,3.6342
CH,Valais,2019,o3,69.0939,69.0939,69.0939,1,69.0939,69.0939
CH,Valais,2019,pm10,2.8335,2.8335,2.8335,1,2.8335,2.8335
CH,Vaud,2019,co,237.2,237.2,331.88,2,342.4,132.0
CH,Vaud,2019,no2,22.876399999999997,22.876399999999997,37.276399999999995,2,38.8764,6.8764
CH,Vaud,2019,o3,62.04225,62.04225,72.081255,2,73.1967,50.8878
CH,Vaud,2019,pm10,4.17225,4.17225,5.398185,2,5.5344,2.8101
CH,Vaud,2019,pm25,2.0634,2.0634,2.0634,1,2.0634,2.0634
CH,Vaud,2019,so2,0.1684,0.1684,0.1684,1,0.1684,0.1684
CH,Zürich,2019,co,216.03333333333333,214.9,225.07,3,226.2,207.0
CH,Zürich,2019,no2,26.808699999999998,16.6557,57.49779999999999,5,65.4615,11.1943
CH,Zürich,2019,o3,67.05123999999999,69.5888,78.49198,5,78.71,40.5768
CH,Zürich,2019,pm10,9.07902,8.9561,13.23476,5,14.0127,5.724
CH,Zürich,2019,pm25,4.56485,4.56485,5.028664999999999,2,5.0802,4.0495
CH,Zürich,2019,so2,0.49606666666666666,0.5465,0.76322,3,0.7873,0.1544
CL,21 de mayo,2019,pm10,41.65,41.65,41.65,1,41.65,41.65
CL,21 de mayo,2019,pm25,33.53,33.53,33.53,1,33.53,33.53
CL,Alto Hospicio,2019,pm25,13.0,13.0,13.0,1,13.0,13.0
CL,Andacollo,2018,pm10,19.22,19.22,19.22,1,19.22,19.22
CL,Andacollo,2019,pm10,144.0,144.0,144.0,1,144.0,144.0
CL,Antofagasta,2019,pm10,82.0,82.0,82.0,1,82.0,82.0
CL,Antofagasta,2019,pm25,27.0,27.0,27.0,1,27.0,27.0
CL,Antofagasta,2019,so2,0.75,0.75,0.75,1,0.75,0.75
CL,Arica,2019,pm25,15.15,15.15,15.15,1,15.15,15.15
CL,Balneario Curanilahue,2019,pm25,147.0,147.0,147.0,1,147.0,147.0
CL,Cabrero,2017,co,13698.5,13698.5,13698.5,1,13698.5,13698.5
CL,Cabrero,2017,no2,2.88,2.88,3.114,2,3.14,2.62
CL,Cabrero,2017,o3,13.66,13.66,13.66,1,13.66,13.66
CL,Cabrero,2017,pm10,37.46,37.46,37.46,1,37.46,37.46
CL,Cabrero,2017,pm25,0.0,0.0,0.0,1,0.0,0.0
CL,Cabrero,2017,so2,2.06,2.06,2.06,1,2.06,2.06
CL,Cabrero,2018,co,666.27,666.27,666.27,1,666.27,666.27
CL,Cabrero,2018,o3,19.01,19.01,19.01,1,19.01,19.01
CL,Cabrero,2018,pm10,15.55,15.55,15.55,1,15.55,15.55
CL,Cabrero,2018,so2,3.68,3.68,3.68,1,3.68,3.68
CL,Calabozo,2019,so2,3.9,3.9,3.9,1,3.9,3.9
CL,Calama,2019,co,552.25,552.25,552.25,1,552.25,552.25
CL,Calama,2019,o3,38.25,38.25,38.25,1,38.25,38.25
CL,Calama,2019,pm10,34.9,34.9,43.477,2,44.43,25.37
CL,Calama,2019,pm25,6.455,6.455,8.2865,2,8.49,4.42
CL,Calama,2019,so2,3.125,3.125,5.9375,2,6.25,0.0
CL,Catemu,2019,so2,7.0,7.0,7.0,1,7.0,7.0
CL,Cayumanqui,2017,so2,0.0,0.0,0.0,1,0.0,0.0
CL,Centro Quintero,2019,co,788.58,788.58,788.58,1,788.58,788.58
CL,Centro Quintero,2019,no2,24.97,24.97,24.97,1,24.97,24.97
CL,Centro Quintero,2019,o3,13.19,13.19,13.19,1,13.19,13.19
CL,Centro Quintero,2019,so2,462.89,462.89,462.89,1,462.89,462.89
CL,Cerrillos,2017,co,950.18,950.18,950.18,1,950.18,950.18
CL,Cerrillos,2017,no2,36.97,36.97,36.97,1,36.97,36.97
CL,Cerrillos,2017,o3,0.0,0.0,0.0,1,0.0,0.0
CL,Cerrillos,2019,pm10,188.0,188.0,188.0,1,188.0,188.0
CL,Cerrillos,2019,pm25,61.0,61.0,61.0,1,61.0,61.0
CL,Cerro Navia,2019,co,1648.51,1648.51,1648.51,1,1648.51,1648.51
CL,Cerro Navia,2019,no2,105.47,105.47,105.47,1,105.47,105.47
CL,Cerro Navia,2019,o3,5.63,5.63,5.63,1,5.63,5.63
CL,Cerro Navia,2019,pm10,151.0,151.0,151.0,1,151.0,151.0
CL,Cerro Navia,2019,pm25,55.0,55.0,55.0,1,55.0,55.0
CL,Chaitén,2018,pm10,51.99,51.99,51.99,1,51.99,51.99
CL,Chillán,2019,pm10,87.02,87.02,87.02,1,87.02,87.02
CL,Chillán,2019,pm25,49.0,49.0,49.0,1,49.0,49.0
CL,Club Deportivo 23 de Marzo,2019,pm10,55.13,55.13,55.13,1,55.13,55.13
CL,Club Deportivo 23 de Marzo,2019,pm25,0.66,0.66,0.66,1,0.66,0.66
CL,Concepción,2019,co,874.96,874.96,874.96,1,874.96,874.96
CL,Concepción,2019,o3,18.43,18.43,18.43,1,18.43,18.43
CL,Concepción,2019,pm10,59.0,59.0,59.0,1,59.0,59.0
CL,Concepción,2019,pm25,43.0,43.0,43.0,1,43.0,43.0
CL,Concepción,2019,so2,17.97,17.97,17.97,1,17.97,17.97
CL,Concón,2019,co,852.88,852.88,852.88,1,852.88,852.88
CL,Concón,2019,no2,46.71,46.71,56.519999999999996,2,57.61,35.81
CL,Concón,2019,o3,20.055,20.055,20.7435,2,20.82,19.29
CL,Concón,2019,pm25,34.0,34.0,34.0,1,34.0,34.0
CL,Concón,2019,so2,91.84,91.84,169.92399999999998,2,178.6,5.08
CL,Consultorio - San Vicente,2019,no2,13.95,13.95,13.95,1,13.95,13.95
CL,Consultorio - San Vicente,2019,pm10,70.0,70.0,70.0,1,70.0,70.0
CL,Consultorio - San Vicente,2019,pm25,40.0,40.0,40.0,1,40.0,40.0
CL,Consultorio - San Vicente,2019,so2,5.99,5.99,5.99,1,5.99,5.99
CL,Copiapo Sivica,2019,pm10,133.33,133.33,133.33,1,133.33,133.33
CL,Copiapo Sivica,2019,pm25,23.88,23.88,23.88,1,23.88,23.88
CL,Coquimbo,2019,pm25,17.585,17.585,24.4115,2,25.17,10.0
CL,Coronel,2016,pm10,0.0,0.0,0.0,1,0.0,0.0
CL,Coronel,2016,so2,4.97,4.97,4.97,1,4.97,4.97
CL,Coronel,2017,co,2493.3733333333334,1576.39,5470.995999999999,3,5903.73,0.0
CL,Coronel,2017,no2,11.25,11.34,15.974999999999998,3,16.49,5.92
CL,Coronel,2017,o3,366.28000000000003,452.17,621.865,3,640.72,5.95
CL,Coronel,2017,pm10,31.896666666666665,19.78,53.908,3,57.7,18.21
CL,Coronel,2017,so2,92.5,7.84,237.05199999999996,3,262.52,7.14
CL,Coronel,2019,pm25,26.0,26.0,26.0,1,26.0,26.0
CL,Coronel Norte,2017,co,2906.65,2906.65,2906.65,1,2906.65,2906.65
CL,Coronel Norte,2017,o3,1.11,1.11,1.11,1,1.11,1.11
CL,Coronel Norte,2017,pm10,182.3,182.3,182.3,1,182.3,182.3
CL,Coronel Norte,2017,so2,3.09,3.09,3.09,1,3.09,3.09
CL,Coronel Sur,2017,o3,493.72,493.72,493.72,1,493.72,493.72
CL,Coronel Sur,2019,co,628.5,628.5,628.5,1,628.5,628.5
CL,Coronel Sur,2019,pm10,5.06,5.06,5.06,1,5.06,5.06
CL,Coronel Sur,2019,so2,8.55,8.55,8.55,1,8.55,8.55
CL,Coyhaique,2019,pm10,38.0,38.0,38.0,1,38.0,38.0
CL,Coyhaique,2019,pm25,14.0,14.0,14.0,1,14.0,14.0
CL,Coyhaique II,2018,no2,94.65,94.65,94.65,1,94.65,94.65
CL,Coyhaique II,2019,co,939.2,939.2,939.2,1,939.2,939.2
CL,Coyhaique II,2019,o3,25.34,25.34,25.34,1,25.34,25.34
CL,Coyhaique II,2019,pm10,43.0,43.0,43.0,1,43.0,43.0
CL,Coyhaique II,2019,pm25,13.0,13.0,13.0,1,13.0,13.0
CL,Coyhaique II,2019,so2,1.49,1.49,1.49,1,1.49,1.49
CL,Cuncumen ,2019,pm10,43.68,43.68,43.68,1,43.68,43.68
CL,Curicó,2019,pm10,78.26,78.26,78.26,1,78.26,78.26
CL,Curicó,2019,pm25,67.0,67.0,67.0,1,67.0,67.0
CL,El Bosque,2019,co,1841.53,1841.53,1841.53,1,1841.53,1841.53
CL,El Bosque,2019,no2,24.44,24.44,24.44,1,24.44,24.44
CL,El Bosque,2019,o3,4.17,4.17,4.17,1,4.17,4.17
CL,El Bosque,2019,pm10,150.0,150.0,150.0,1,150.0,150.0
CL,El Bosque,2019,pm25,32.0,32.0,32.0,1,32.0,32.0
CL,El Bosque,2019,so2,3.82,3.82,3.82,1,3.82,3.82
CL,El Sauce,2019,pm10,41.35,41.35,41.35,1,41.35,41.35
CL,Escuela E-10,2019,co,789.07,789.07,789.07,1,789.07,789.07
CL,Escuela E-10,2019,no2,10.21,10.21,10.21,1,10.21,10.21
CL,Escuela E-10,2019,o3,21.88,21.88,21.88,1,21.88,21.88
CL,Escuela E-10,2019,pm10,51.73,51.73,51.73,1,51.73,51.73
CL,Escuela E-10,2019,pm25,25.94,25.94,25.94,1,25.94,25.94
CL,Escuela E-10,2019,so2,367.68,367.68,367.68,1,367.68,367.68
CL,Freirina,2019,so2,5.343333333333334,5.23,6.112,3,6.21,4.59
CL,Gendarmería,2017,pm10,11.4,11.4,11.4,1,11.4,11.4
CL,Gendarmería,2017,pm25,46.24,46.24,46.24,1,46.24,46.24
CL,Gobernación,2019,pm10,173.83,173.83,173.83,1,173.83,173.83
CL,Gobernación,2019,so2,7.1,7.1,7.1,1,7.1,7.1
CL,Hualpén,2017,co,83.38,83.38,158.422,2,166.76,0.0
CL,Hualpén,2017,no2,103.285,103.285,124.8715,2,127.27,79.3
CL,Hualpén,2017,o3,52.68,52.68,84.774,2,88.34,17.02
CL,Hualpén,2017,pm10,30.555,30.555,33.0615,2,33.34,27.77
CL,Hualpén,2017,so2,1046.365,1046.365,1984.1515,2,2088.35,4.38
CL,Hualpén,2019,pm10,22.2,22.2,22.2,1,22.2,22.2
CL,Hualqui,2019,no2,7.52,7.52,7.52,1,7.52,7.52
CL,Hualqui,2019,o3,6.3,6.3,6.3,1,6.3,6.3
CL,Hualqui,2019,pm10,34.0,34.0,34.0,1,34.0,34.0
CL,Hualqui,2019,pm25,33.0,33.0,33.0,1,33.0,33.0
CL,Hualqui,2019,so2,1.52,1.52,1.52,1,1.52,1.52
CL,Huasco,2019,co,83.34,83.34,83.34,1,83.34,83.34
