country,city,season,pollutant,seasonal_avg
FR,Saône-et-Loire,spring,pm25,6.4
FR,Saône-et-Loire,summer,no2,7.955
FR,Saône-et-Loire,summer,o3,93.555
FR,Schoelcher,spring,pm25,4.9
FR,Schoelcher,winter,pm10,9.0
FR,Seine-Maritime,spring,no2,16.64
FR,Seine-Maritime,spring,o3,104.03
FR,Seine-Maritime,spring,pm10,12.9
FR,Seine-Maritime,spring,pm25,5.42
FR,Seine-Maritime,spring,so2,2.2875
FR,Seine-Maritime,summer,o3,47.4
FR,Seine-Maritime,winter,co,482.0
FR,Seine-Maritime,winter,no2,13.63
FR,Seine-Maritime,winter,pm10,12.15
FR,Seine-Maritime,winter,so2,1.0133333333333334
FR,Seine-Saint-Denis,spring,co,261.0
FR,Seine-Saint-Denis,spring,no2,37.84285714285715
FR,Seine-Saint-Denis,spring,o3,116.14999999999999
FR,Seine-Saint-Denis,spring,pm10,28.925
FR,Seine-Saint-Denis,spring,pm25,11.649999999999999
FR,Seine-Saint-Denis,spring,so2,1.3
FR,Seine-et-Marne,spring,no2,16.15
FR,Seine-et-Marne,spring,o3,117.5
FR,Seine-et-Marne,spring,pm10,25.8
FR,Seine-et-Marne,spring,pm25,9.600000000000001
FR,Seine-et-Marne,spring,so2,0.8
FR,Somme,spring,no2,3.7
FR,Somme,spring,o3,102.625
FR,Somme,spring,pm10,14.033333333333333
FR,Somme,winter,no2,26.33
FR,Somme,winter,pm10,24.73
FR,Somme,winter,pm25,1.75
FR,Tarn,spring,no2,13.45
FR,Tarn,spring,o3,36.45
FR,Tarn,spring,pm10,13.95
FR,Territoire de Belfort,spring,no2,24.8
FR,Territoire de Belfort,spring,pm10,11.8
FR,Territoire de Belfort,summer,o3,84.38
FR,Val-d'Oise,spring,no2,26.65
FR,Val-d'Oise,spring,o3,114.10000000000001
FR,Val-d'Oise,spring,pm10,12.399999999999999
FR,Val-d'Oise,spring,pm25,10.95
FR,Val-de-Marne,spring,no2,31.133333333333336
FR,Val-de-Marne,spring,o3,123.30000000000001
FR,Val-de-Marne,spring,pm10,19.85
FR,Val-de-Marne,spring,pm25,7.3
FR,Val-de-Marne,spring,so2,0.0
FR,Var,spring,no2,14.549999999999999
FR,Var,spring,o3,96.16
FR,Var,spring,pm10,28.8
FR,Var,spring,pm25,13.4
FR,Vaucluse,spring,no2,18.166666666666668
FR,Vaucluse,spring,o3,100.16666666666667
FR,Vaucluse,spring,pm10,64.15
FR,Vaucluse,spring,pm25,7.1
FR,Vendée,spring,no2,3.4499999999999997
FR,Vendée,spring,o3,114.94999999999999
FR,Vendée,spring,pm10,12.05
FR,Vendée,spring,pm25,8.0
FR,Vienne,spring,co,217.0
FR,Vienne,spring,no2,13.15
FR,Vienne,spring,o3,111.65
FR,Vienne,spring,pm10,8.05
FR,Vienne,spring,pm25,5.5
FR,Vienne,winter,no2,66.1
FR,Vienne,winter,pm10,33.7
FR,Vosges,spring,no2,6.2
FR,Vosges,spring,o3,111.75
FR,Vosges,spring,pm10,8.25
FR,Vosges,spring,so2,0.15
FR,Vosges,summer,co,114.0
FR,Vosges,summer,o3,106.93
FR,Vosges,summer,so2,4.98
FR,Yonne,spring,no2,2.5
FR,Yonne,spring,o3,105.05
FR,Yonne,spring,pm10,9.3
FR,Yonne,spring,pm25,2.6
FR,Yonne,summer,no2,15.75
FR,Yvelines,spring,no2,6.8
FR,Yvelines,spring,o3,115.35
FR,Yvelines,spring,pm10,9.0
FR,Yvelines,spring,pm25,4.9
FR,unused,spring,no2,19.2
FR,unused,spring,o3,35.3
GB,Aberdeen,spring,no2,31.333333333333332
GB,Aberdeen,spring,o3,66.0
GB,Aberdeen,spring,pm10,5.0
GB,Aberdeen,spring,pm25,2.0
GB,Armagh,spring,no2,30.0
GB,Armagh,spring,pm10,20.0
GB,Aston Hill,spring,no2,3.0
GB,Aston Hill,spring,o3,87.0
GB,Auchencorth,spring,o3,76.0
GB,Auchencorth,spring,pm10,2.0
GB,Auchencorth,spring,pm25,1.0
GB,Ballymena,spring,no2,6.0
GB,Ballymena,spring,so2,1.0
GB,Barnsley,spring,no2,14.0
GB,Barnsley,spring,o3,69.0
GB,Barnsley,spring,so2,1.0
GB,Barnstaple,spring,pm10,11.0
GB,Barnstaple,spring,pm25,8.0
GB,Bath,spring,no2,75.0
GB,Belfast,spring,no2,63.0
GB,Belfast,spring,o3,27.0
GB,Belfast,spring,pm10,15.0
GB,Belfast,spring,pm25,12.0
GB,Belfast,spring,so2,14.0
GB,Billingham,spring,no2,12.0
GB,Birmingham,autumn,no2,24.0
GB,Birmingham,autumn,o3,4.0
GB,Birmingham,autumn,pm10,15.0
GB,Birmingham,autumn,pm25,15.0
GB,Birmingham,spring,no2,11.0
GB,Birmingham,spring,o3,72.5
GB,Birmingham,spring,pm10,9.0
GB,Birmingham,spring,pm25,4.0
GB,Birmingham,spring,so2,2.0
GB,Birmingham,summer,pm10,5.0
GB,Birmingham,summer,pm25,3.0
GB,Blackburn,spring,no2,8.0
GB,Blackpool,spring,no2,3.0
GB,Blackpool,spring,o3,80.0
GB,Blackpool,spring,pm25,8.0
GB,Bottesford,autumn,o3,39.0
GB,Bournemouth,spring,no2,14.0
GB,Bournemouth,spring,o3,70.0
GB,Bournemouth,spring,pm25,11.0
GB,Bradford,spring,no2,37.0
GB,Brighton,spring,no2,13.0
GB,Brighton,spring,o3,56.0
GB,Bristol,spring,no2,10.0
GB,Bristol,spring,o3,67.0
GB,Bristol,spring,pm10,13.0
GB,Bristol,spring,pm25,10.0
GB,Bury,spring,no2,18.0
GB,Bury,spring,pm10,19.0
GB,Bush Estate,spring,no2,3.0
GB,Bush Estate,spring,o3,64.0
GB,Cambridge,spring,no2,33.0
GB,Canterbury,spring,no2,7.0
GB,Canterbury,spring,o3,92.0
GB,Cardiff,spring,no2,5.5
GB,Cardiff,spring,o3,66.5
GB,Cardiff,spring,pm10,17.0
GB,Cardiff,spring,pm25,9.0
GB,Cardiff,spring,so2,4.0
GB,Carlisle,spring,no2,21.0
GB,Carlisle,spring,pm10,13.0
GB,Carlisle,spring,pm25,5.0
GB,Central Scotland,spring,no2,28.0
GB,Central Scotland,spring,pm10,6.0
GB,Central Scotland,spring,pm25,2.0
GB,Charlton,spring,no2,5.0
GB,Charlton,spring,o3,100.0
GB,Chatham,spring,no2,26.0
GB,Chatham,spring,pm10,19.0
GB,Chatham,spring,pm25,10.0
GB,Chepstow,spring,no2,71.0
GB,Chepstow,spring,pm10,17.0
GB,Chepstow,spring,pm25,11.0
GB,Chesterfield,spring,no2,6.0
GB,Chesterfield,spring,pm10,14.5
GB,Chesterfield,spring,pm25,9.0
GB,Coventry,spring,no2,8.0
GB,Coventry,spring,o3,76.0
GB,Coventry,spring,pm25,6.0
GB,Crompton Way   OL2 8AQ,spring,no2,41.0
GB,Derby,spring,no2,30.0
GB,Derry,spring,no2,4.5
GB,Derry,spring,o3,67.5
GB,Derry,spring,pm10,9.5
GB,Derry,spring,pm25,7.5
GB,Derry,spring,so2,11.5
GB,Doncaster,spring,no2,25.0
GB,Dumbarton,spring,no2,18.0
GB,Dumfries,spring,no2,36.0
GB,Eastbourne,spring,no2,9.0
GB,Eastbourne,spring,pm10,19.0
GB,Eastbourne,spring,pm25,13.0
GB,Edinburgh,spring,no2,21.0
GB,Edinburgh,spring,o3,62.0
GB,Edinburgh,spring,pm10,7.0
GB,Edinburgh,spring,pm25,3.0
GB,Edinburgh,spring,so2,19.0
GB,Eskdalemuir,spring,no2,2.0
GB,Eskdalemuir,spring,o3,83.0
GB,Exeter,spring,no2,29.0
GB,Exeter,spring,o3,35.0
GB,Fort William,spring,no2,1.0
GB,Fort William,spring,o3,81.0
GB,Glasgow,spring,no2,23.75
GB,Glasgow,spring,o3,58.0
GB,Glasgow,spring,pm10,5.5
GB,Glasgow,spring,pm25,2.0
GB,Glazebury,spring,no2,12.0
GB,Glazebury,spring,o3,58.0
GB,Grangemouth,spring,no2,1.5
GB,Grangemouth,spring,pm10,8.0
GB,Grangemouth,spring,pm25,2.0
GB,Grangemouth,spring,so2,5.0
GB,Great Dun Fell,autumn,o3,64.0
GB,High Muffles,spring,no2,3.0
GB,High Muffles,spring,o3,77.0
GB,Honiton,spring,no2,8.0
GB,Horley,spring,no2,12.0
GB,Hull,spring,no2,19.0
GB,Hull,spring,o3,67.0
GB,Hull,spring,pm25,10.0
GB,Hull,spring,so2,5.0
GB,Inverness,spring,no2,15.0
GB,Inverness,spring,pm10,3.0
GB,Inverness,spring,pm25,1.0
GB,Ladybower,spring,no2,6.0
GB,Ladybower,spring,o3,74.0
GB,Ladybower,spring,so2,6.0
GB,Leamington Spa,spring,no2,6.5
GB,Leamington Spa,spring,o3,48.0
GB,Leamington Spa,spring,pm10,14.0
GB,Leamington Spa,spring,pm25,9.5
GB,Leeds,spring,no2,17.5
GB,Leeds,spring,o3,63.0
GB,Leeds,spring,pm10,12.0
GB,Leeds,spring,pm25,11.0
GB,Leeds,spring,so2,2.0
GB,Leicester,spring,no2,28.0
GB,Leicester,spring,o3,64.0
GB,Leicester,spring,pm10,25.0
GB,Leicester,spring,pm25,9.0
GB,Leominster,spring,no2,1.0
GB,Leominster,spring,o3,82.0
GB,Lerwick,spring,o3,53.0
GB,Lincoln,summer,no2,28.0
GB,Liverpool,spring,no2,12.5
GB,Liverpool,spring,o3,66.5
GB,Liverpool,spring,pm10,18.0
GB,Liverpool,spring,pm25,8.5
GB,Liverpool,spring,so2,2.0
GB,Liverpool,winter,no2,46.0
GB,London,spring,no2,26.266666666666666
GB,London,spring,o3,63.44444444444444
GB,London,spring,pm10,17.125
GB,London,spring,pm25,8.909090909090908
GB,London,spring,so2,3.5
GB,London,summer,no2,14.0
GB,London,summer,o3,45.0
GB,London,winter,pm25,10.0
GB,Lough Navar,spring,o3,57.0
GB,Lough Navar,spring,pm10,5.0
GB,Lough Navar,spring,pm25,3.0
GB,Lullington Heath,spring,no2,11.0
GB,Lullington Heath,spring,o3,90.0
GB,Lullington Heath,spring,so2,3.0
GB,Luton,spring,no2,29.0
GB,Mace Head,spring,o3,70.0
GB,Manchester,spring,no2,19.333333333333332
GB,Manchester,spring,o3,51.5
GB,Manchester,spring,pm10,19.0
GB,Manchester,spring,pm25,13.5
GB,Manchester,spring,so2,5.0
GB,Market Harborough,spring,no2,4.0
GB,Market Harborough,spring,o3,71.0
GB,Middlesbrough,spring,no2,2.0
GB,Middlesbrough,spring,o3,71.0
GB,Middlesbrough,spring,pm10,13.0
GB,Middlesbrough,spring,pm25,6.0
GB,Middlesbrough,spring,so2,3.0
GB,Narberth,spring,no2,3.0
GB,Narberth,spring,o3,59.0
GB,Narberth,spring,pm10,7.0
GB,Narberth,spring,pm25,4.0
GB,Narberth,spring,so2,6.0
GB,Newcastle,spring,no2,52.5
GB,Newcastle,spring,o3,53.0
GB,Newcastle,spring,pm10,16.0
GB,Newcastle,spring,pm25,7.0
GB,Newport,spring,no2,5.0
GB,Newport,spring,pm10,14.0
GB,Newport,spring,pm25,6.0
GB,North West & Merseyside,spring,no2,17.0
GB,North West & Merseyside,spring,pm10,22.0
GB,Northampton,spring,no2,15.0
GB,Northampton,spring,o3,60.0
GB,Norwich,spring,no2,6.0
GB,Norwich,spring,o3,78.0
GB,Norwich,spring,pm10,13.0
GB,Norwich,spring,pm25,8.0
GB,Nottingham,spring,no2,22.0
GB,Nottingham,spring,o3,70.0
GB,Nottingham,spring,pm10,20.0
GB,Nottingham,spring,pm25,11.0
GB,Nottingham,spring,so2,5.0
GB,Oldbury,spring,no2,37.0
GB,Oxford,spring,no2,31.0
GB,Oxford,spring,pm10,13.0
GB,Oxford,spring,pm25,7.0
GB,Peebles,spring,no2,1.0
GB,Peebles,spring,o3,73.0
GB,Plymouth,spring,no2,17.0
GB,Plymouth,spring,o3,66.0
GB,Plymouth,spring,pm10,19.0
GB,Plymouth,spring,pm25,16.0
GB,Port Talbot,spring,no2,19.0
GB,Port Talbot,spring,o3,56.0
GB,Port Talbot,spring,pm10,33.0
GB,Port Talbot,spring,pm25,15.0
GB,Port Talbot,spring,so2,12.0
GB,Portsmouth,spring,no2,10.0
GB,Portsmouth,spring,o3,61.0
GB,Portsmouth,spring,pm10,13.0
GB,Portsmouth,spring,pm25,16.0
GB,Portsmouth,spring,so2,0.001
GB,Preston,spring,no2,12.0
GB,Preston,spring,o3,66.0
GB,Preston,spring,pm25,10.0
GB,Reading,spring,no2,71.0
GB,Reading,spring,o3,34.0
GB,Reading,spring,pm10,7.0
GB,Reading,spring,pm25,76.0
GB,Reading,summer,no2,37.0
GB,Reading,summer,pm10,17.0
GB,Rochester,spring,no2,3.0
GB,Rochester,spring,o3,81.0
GB,Rochester,spring,pm10,12.0
GB,Rochester,spring,pm25,9.0
GB,Rochester,spring,so2,8.0
GB,Saltash,spring,pm10,16.0
GB,Saltash,spring,pm25,13.0
GB,Sandy,spring,no2,36.0
GB,Sandy,spring,pm10,16.0
GB,Sandy,spring,pm25,8.0
GB,Scunthorpe,spring,no2,9.0
GB,Scunthorpe,spring,pm10,16.0
GB,Scunthorpe,spring,so2,1.0
GB,Sheffield,spring,no2,40.0
GB,Sheffield,spring,o3,65.0
GB,Sheffield,spring,pm10,32.0
GB,Sheffield,spring,pm25,83.0
GB,Sibton,spring,o3,76.0
GB,South East,spring,no2,37.0
GB,South East,spring,pm25,11.0
GB,South West,spring,no2,17.0
GB,South West,spring,pm25,17.0
GB,Southampton,spring,no2,23.5
GB,Southampton,spring,o3,38.0
GB,Southampton,spring,pm10,18.5
GB,Southampton,spring,pm25,14.0
GB,Southampton,spring,so2,13.0
GB,St Osyth,spring,no2,24.0
GB,St Osyth,spring,o3,77.0
GB,Stanford-le-Hope,spring,no2,2.0
GB,Stanford-le-Hope,spring,pm10,14.0
GB,Stanford-le-Hope,spring,pm25,9.0
GB,Stockbridge,spring,no2,11.0
GB,Stockbridge,spring,o3,80.0
GB,Stockbridge,spring,pm10,10.0
GB,Stockbridge,spring,pm25,6.0
GB,Stockbridge,spring,so2,7.0
GB,Stockton-on-Tees,spring,no2,1.5
GB,Stockton-on-Tees,spring,pm10,7.0
GB,Stockton-on-Tees,spring,pm25,4.5
GB,Stoke-on-Trent,spring,no2,40.5
GB,Stoke-on-Trent,spring,o3,56.0
GB,Stoke-on-Trent,spring,pm10,19.0
GB,Stoke-on-Trent,spring,pm25,10.0
GB,Storrington,spring,no2,39.0
GB,Storrington,winter,pm10,62.0
GB,Storrington,winter,pm25,62.0
GB,Strath Vaich,spring,o3,78.0
GB,Sunderland,spring,no2,8.0
GB,Sunderland,spring,o3,71.0
GB,Sunderland,spring,pm25,5.0
GB,Swansea,spring,no2,12.0
GB,Swansea,spring,pm10,13.0
GB,Swansea,spring,pm25,11.0
GB,Swfrryd,spring,no2,66.0
GB,Warrington,spring,no2,17.0
GB,Warrington,spring,pm10,20.0
GB,Warrington,spring,pm25,13.0
GB,West Midlands,spring,no2,20.0
GB,West Midlands,spring,o3,65.0
GB,West Midlands,spring,pm10,10.0
GB,West Midlands,spring,pm25,5.0
GB,Weybourne,spring,o3,81.0
GB,Wicken Fen,spring,no2,3.0
GB,Wicken Fen,spring,o3,79.0
GB,Wicken Fen,spring,so2,2.0
GB,Widnes,spring,no2,20.0
GB,Wigan,spring,no2,4.0
GB,Wigan,spring,o3,63.0
GB,Wigan,spring,pm25,8.0
GB,Willenhall,spring,no2,2.0
GB,Willenhall,spring,o3,82.0
GB,Wrexham,spring,no2,10.0
GB,Wrexham,spring,pm10,10.0
GB,Wrexham,spring,pm25,6.0
GB,Wrexham,spring,so2,0.0
GB,Yarner Wood,spring,no2,2.0
GB,Yarner Wood,spring,o3,84.0
GB,York,spring,no2,7.0
GB,York,spring,pm10,13.0
GB,York,spring,pm25,8.5
GB,Yorkshire,spring,no2,33.0
GB,Yorkshire,spring,pm10,20.0
GB,Yorkshire & Humberside,spring,no2,22.0
GB,Yorkshire & Humberside,spring,pm25,13.0
GH,Accra,autumn,pm10,42.895
GH,Accra,autumn,pm25,15.405
GH,Accra,spring,pm10,57.295
GH,Accra,spring,pm25,27.36
GH,Accra,summer,pm10,56.655
GH,Accra,summer,pm25,30.588333333333335
GH,Accra,winter,pm10,99.32
GH,Accra,winter,pm25,51.77
GI,Gibraltar,spring,co,470.0
GI,Gibraltar,spring,no2,38.03333333333333
GI,Gibraltar,spring,o3,84.2
GI,Gibraltar,spring,so2,1.5
HK,Causeway Bay,spring,co,794.0
HK,Causeway Bay,spring,no2,92.2
HK,Causeway Bay,spring,o3,69.7
HK,Causeway Bay,spring,pm10,70.2
HK,Causeway Bay,spring,pm25,46.5
HK,Causeway Bay,spring,so2,2.2
HK,Central,spring,co,986.2
HK,Central,spring,no2,76.2
HK,Central,spring,o3,91.3
HK,Central,spring,pm10,64.6
HK,Central,spring,pm25,44.0
HK,Central,spring,so2,2.0
HK,Central & Western,spring,no2,30.4
HK,Central & Western,spring,o3,126.1
HK,Central & Western,spring,pm10,56.4
HK,Central & Western,spring,pm25,36.8
HK,Central & Western,spring,so2,2.7
HK,Eastern,spring,no2,27.2
HK,Eastern,spring,o3,139.5
HK,Eastern,spring,pm10,58.5
HK,Eastern,spring,pm25,36.0
HK,Eastern,spring,so2,2.1
HK,Kowloon,spring,co,945.2
HK,Kowloon,spring,no2,44.833333333333336
HK,Kowloon,spring,o3,110.89999999999999
HK,Kowloon,spring,pm10,68.43333333333334
HK,Kowloon,spring,pm25,42.333333333333336
HK,Kowloon,spring,so2,4.3999999999999995
HK,N.T.,spring,co,649.4
HK,N.T.,spring,no2,24.7
HK,N.T.,spring,o3,101.8
HK,N.T.,spring,pm10,51.8
HK,N.T.,spring,pm25,29.0
HK,N.T.,spring,so2,7.0
HK,New Territories,spring,co,596.8000000000001
HK,New Territories,spring,no2,26.45
HK,New Territories,spring,o3,111.10000000000001
HK,New Territories,spring,pm10,47.35
HK,New Territories,spring,pm25,30.833333333333332
HK,New Territories,spring,so2,12.75
HK,Sai Kung,spring,co,449.9
HK,Sai Kung,spring,no2,13.8
HK,Sai Kung,spring,o3,151.2
HK,Sai Kung,spring,pm10,58.8
HK,Sai Kung,spring,pm25,36.6
HK,Sai Kung,spring,so2,2.6
HK,Tap Mun Police Post,spring,co,532.8
HK,Tap Mun Police Post,spring,no2,7.8
HK,Tap Mun Police Post,spring,o3,152.6
HK,Tap Mun Police Post,spring,pm10,57.6
HK,Tap Mun Police Post,spring,pm25,37.9
HK,Tap Mun Police Post,spring,so2,5.5
HR,Brodsko-posavska,spring,no2,0.7
HR,Brodsko-posavska,spring,o3,64.8
HR,Brodsko-posavska,spring,pm25,7.0
HR,Brodsko-posavska,spring,so2,3.1
HR,Dubrovacko-neretvanska,spring,no2,18.3
HR,Dubrovacko-neretvanska,spring,o3,74.4
HR,Dubrovacko-neretvanska,spring,pm10,0.0
HR,Dubrovacko-neretvanska,spring,pm25,0.0
HR,Grad Zagreb,autumn,pm10,21.3
HR,Grad Zagreb,spring,co,500.0
HR,Grad Zagreb,spring,no2,31.75
HR,Grad Zagreb,spring,o3,105.0
HR,Grad Zagreb,spring,pm10,10.1
HR,Grad Zagreb,spring,so2,17.8
HR,Istarska,spring,no2,0.753
HR,Istarska,spring,o3,66.41
HR,Istarska,spring,pm10,14.3
HR,Istarska,spring,pm25,10.3
HR,Krapinsko-zagorska,spring,no2,1.0
HR,Krapinsko-zagorska,spring,o3,95.9
HR,Krapinsko-zagorska,spring,pm10,5.0
HR,Krapinsko-zagorska,spring,pm25,3.9
HR,Licko-senjska,spring,pm10,5.0
HR,Licko-senjska,spring,pm25,4.3
HR,Licko-senjska,spring,so2,2.5
HR,Loški Potok,spring,o3,75.2
HR,Osjecko-baranjska,spring,co,200.0
HR,Osjecko-baranjska,spring,no2,15.5
HR,Osjecko-baranjska,spring,o3,77.4
HR,Osjecko-baranjska,spring,pm10,18.7
HR,Osjecko-baranjska,spring,pm25,4.1
HR,Osjecko-baranjska,spring,so2,0.9
HR,Primorsko-goranska,spring,co,200.0
HR,Primorsko-goranska,spring,no2,29.7
HR,Primorsko-goranska,spring,o3,62.8
HR,Primorsko-goranska,spring,pm10,9.1
HR,Primorsko-goranska,spring,so2,9.5
HR,Sisacko-moslavacka,autumn,pm10,18.8
HR,Sisacko-moslavacka,spring,co,200.0
HR,Sisacko-moslavacka,spring,o3,4.6
HR,Sisacko-moslavacka,spring,pm10,66.2
HR,Splitsko-dalmatinska,spring,no2,18.495
HR,Splitsko-dalmatinska,spring,o3,119.8
HR,Splitsko-dalmatinska,spring,so2,5.394
HR,Zagrebacka,spring,no2,3.4
HR,Zagrebacka,spring,o3,99.3
HU,Baranya,spring,co,535.4885
HU,Baranya,spring,no2,25.641233749999998
HU,Baranya,spring,o3,64.99908
HU,Baranya,spring,pm10,17.233332
HU,Baranya,spring,so2,2.3401798
HU,Borsod-Abaúj-Zemplén,spring,co,413.6505133333333
HU,Borsod-Abaúj-Zemplén,spring,no2,12.993854766666667
HU,Borsod-Abaúj-Zemplén,spring,o3,50.3759655
HU,Borsod-Abaúj-Zemplén,spring,pm10,6.91057515
HU,Borsod-Abaúj-Zemplén,spring,so2,1.9356746666666667
HU,Budapest,spring,co,459.47556000000003
HU,Budapest,spring,no2,14.862210600000001
HU,Budapest,spring,o3,43.60807333333333
HU,Budapest,spring,pm10,13.969356200000002
HU,Budapest,spring,so2,8.18774594
HU,Bács-Kiskun,spring,pm10,0.0
HU,Csongrád,spring,co,427.1903
HU,Csongrád,spring,no2,15.6146
HU,Csongrád,spring,pm10,17.74627
HU,Csongrád,spring,pm25,1.0503705
HU,Csongrád,spring,so2,8.459427
HU,Fejér,spring,co,642.83636
HU,Fejér,spring,no2,11.267984
HU,Fejér,spring,o3,30.95286
HU,Fejér,spring,pm10,10.2034
HU,Fejér,spring,so2,1.1768515
HU,Gyor-Moson-Sopron,spring,co,320.4239066666667
HU,Gyor-Moson-Sopron,spring,no2,2.5602228
HU,Gyor-Moson-Sopron,spring,o3,66.280808
HU,Gyor-Moson-Sopron,spring,pm10,13.324074249999999
HU,Gyor-Moson-Sopron,spring,so2,2.6443227250000003
HU,Hajdú-Bihar,spring,co,311.93616
HU,Hajdú-Bihar,spring,no2,4.700516
HU,Hajdú-Bihar,spring,o3,59.2885
HU,Hajdú-Bihar,spring,pm10,7.39128
HU,Hajdú-Bihar,spring,so2,2.2368965
HU,Hungarian Air Quality Network,summer,co,385.6159566666667
HU,Hungarian Air Quality Network,summer,no2,17.51928523333333
HU,Hungarian Air Quality Network,summer,o3,70.82879
HU,Hungarian Air Quality Network,summer,pm10,19.788928333333335
HU,Hungarian Air Quality Network,summer,so2,4.162637766666666
HU,Hungarian Regional Background Air Pollution  Monitoring Network,summer,pm10,32.6
HU,Komárom-Esztergom,spring,co,277.30740000000003
HU,Komárom-Esztergom,spring,no2,8.691521999999999
HU,Komárom-Esztergom,spring,o3,44.6392745
HU,Komárom-Esztergom,spring,pm10,11.26373
HU,Komárom-Esztergom,spring,so2,2.9563185
HU,Komárom-Esztergom,summer,pm10,16.828333
HU,Pest,spring,co,119.933525
HU,Pest,spring,no2,5.330231
HU,Pest,spring,o3,59.78852
HU,Pest,spring,pm10,7.984609
HU,Pest,spring,so2,2.656069
HU,Szabolcs-Szatmár-Bereg,spring,co,593.05023
HU,Szabolcs-Szatmár-Bereg,spring,no2,34.134296
HU,Szabolcs-Szatmár-Bereg,spring,pm10,14.351755
HU,Szabolcs-Szatmár-Bereg,spring,so2,0.0376001
HU,Veszprém,spring,co,354.33230000000003
HU,Veszprém,spring,no2,7.642495
HU,Veszprém,spring,o3,41.561724999999996
HU,Veszprém,spring,pm10,4.219365
HU,Veszprém,spring,so2,10.996878500000001
ID,Bandung,autumn,pm25,8.8
ID,Jakarta,spring,pm25,55.5
IE,Cork City,spring,no2,41.10532
IE,Cork City,spring,o3,53.913334
IE,Cork City,spring,pm10,19.608875
IE,Cork City,spring,pm25,4.855
IE,Cork City,spring,so2,12.520329
IE,Dublin City,spring,co,0.125774095
IE,Dublin City,spring,no2,26.9704933
IE,Dublin City,spring,o3,36.5557035
IE,Dublin City,spring,pm10,14.0741166
IE,Dublin City,spring,pm25,11.444298
IE,Dublin City,spring,so2,0.8367820766666667
IE,Dunlaoghaire-Rathdown,spring,no2,13.513779
IE,Dunlaoghaire-Rathdown,spring,o3,52.775555
IE,Dunlaoghaire-Rathdown,summer,no2,4.311061
IE,Fingal,spring,no2,16.558315
IE,Kerry,spring,o3,72.9
IE,Kilkenny,spring,no2,5.518839
IE,Kilkenny,spring,o3,69.49833
IE,Laois,spring,co,0.18578374
IE,Laois,spring,no2,4.9734279
IE,Laois,spring,o3,59.22278
IE,Laois,spring,so2,0.40195552
IE,Limerick,spring,pm10,31.6
IE,Limerick,spring,pm25,28.1
IE,Limerick,winter,so2,1.7955
IE,Longford,summer,pm25,6.7
IE,Mayo,spring,o3,55.884995
IE,Mayo,spring,pm10,7.0
IE,Monaghan,spring,no2,2.828922
IE,Monaghan,spring,o3,68.53611
IE,Monaghan,spring,so2,0.4662315
IE,South Dublin,spring,pm10,12.2475
IE,South Dublin,spring,so2,5.985
IE,Wexford,spring,pm10,7.10975
IE,Wexford,winter,no2,27.511955
IE,Wicklow,spring,o3,32.179443
IE,unused,spring,o3,72.78
IL,Rehovot,autumn,pm25,23.4
IL,איזור יהודה,spring,co,0.425
IL,איזור יהודה,spring,no2,0.016274999999999998
IL,איזור יהודה,spring,o3,0.019225
IL,איזור יהודה,spring,so2,0.0006000000000000001
IL,אילת,spring,co,0.44999999999999996
IL,אילת,spring,no2,0.020749999999999998
IL,אילת,spring,o3,0.028399999999999998
IL,אילת,spring,so2,0.0009
IL,גוש דן,spring,co,0.5833333333333334
IL,גוש דן,spring,no2,0.019566666666666666
IL,גוש דן,spring,o3,0.018279999999999998
IL,גוש דן,spring,so2,0.0004
IL,חיפה וקריות,spring,co,0.3444444444444444
IL,חיפה וקריות,spring,no2,0.028544444444444445
IL,חיפה וקריות,spring,o3,0.012355555555555555
IL,חיפה וקריות,spring,so2,0.0008111111111111111
IL,ירושלים,autumn,co,0.6
IL,ירושלים,autumn,no2,0.0131
IL,ירושלים,autumn,o3,0.0473
IL,ירושלים,autumn,so2,0.0003
IL,ירושלים,spring,co,0.3
IL,ירושלים,spring,no2,0.02076
IL,ירושלים,spring,o3,0.01986
IL,ירושלים,spring,so2,0.0012200000000000002
IL,מישור החוף הדרומי,autumn,co,0.0
IL,מישור החוף הדרומי,autumn,no2,0.0026
IL,מישור החוף הדרומי,autumn,o3,0.0306
IL,מישור החוף הדרומי,autumn,so2,0.0007
IL,מישור החוף הדרומי,spring,co,0.45714285714285713
IL,מישור החוף הדרומי,spring,no2,0.017442857142857142
IL,מישור החוף הדרומי,spring,o3,0.01102857142857143
IL,מישור החוף הדרומי,spring,so2,0.0008428571428571428
IL,עמק יזרעאל,spring,co,0.16666666666666666
IL,עמק יזרעאל,spring,no2,0.014466666666666668
IL,עמק יזרעאל,spring,o3,0.0084
IL,עמק יזרעאל,spring,so2,0.0016
IL,צפון,spring,co,0.44999999999999996
IL,צפון,spring,no2,0.0174
IL,צפון,spring,o3,0.009000000000000001
IL,צפון,spring,so2,0.0023
IL,צפון הנגב,autumn,co,1.6
IL,צפון הנגב,autumn,no2,0.0061
IL,צפון הנגב,autumn,o3,0.0106
IL,צפון הנגב,autumn,so2,-0.0001
IL,צפון הנגב,spring,co,0.34285714285714286
IL,צפון הנגב,spring,no2,0.02982857142857143
IL,צפון הנגב,spring,o3,0.012685714285714286
IL,צפון הנגב,spring,so2,0.0013857142857142857
IL,שומרון,spring,co,0.3
IL,שומרון,spring,no2,0.0048
IL,שומרון,spring,o3,0.0503
IL,שומרון,spring,so2,0.0066
