country,city,year,avg_bc,avg_co,avg_no2,avg_o3,avg_pm10,avg_pm25,avg_so2,pollutant_span
CN,黔西南州,2019,,400.0,6.5,97.5,43.5,27.5,5.0,395.0
CN,齐齐哈尔市,2019,,525.0,13.5,109.75,31.0,9.25,5.25,519.75
CO,Barbosa,2019,,,,,,13.9787,,0.0
CO,Bello,2019,,,,,,23.5892,,0.0
CO,Bogota,2019,,,,,,33.0,,0.0
CO,Caldas,2019,,,,,-9999.0,30.8812,,10029.8812
CO,Copacabana,2019,,,,,,18.9694,,0.0
CO,Envigado,2019,,,,,,19.1939,,0.0
CO,Girardota,2019,,,,,-9999.0,,,0.0
CO,Itagüí,2019,,,,-9999.0,49.0,26.0,,10048.0
CO,La Estrella,2019,,,,,,41.0,,0.0
CO,Medellin,2019,,-6665.871266666666,0.02437647142857143,-2499.7474374999997,-1616.3776666666665,25.253484615384615,-9999.0,10024.253484615385
CO,Sabaneta,2019,,,,,,20.3733,,0.0
CW,Curacao,2019,,,,0.013,,-999.0,,999.013
CZ,Hlavní město Praha,2019,,403.00003,14.62,85.88333333333333,19.56153846153846,8.95,2.25,400.75003
CZ,Jihomoravský,2019,,521.4,13.2,67.025,8.833333333333334,8.0,2.8,518.6
CZ,Jihočeský,2019,,194.538,4.875,92.23333333333333,8.25,3.0,2.5,192.038
CZ,Karlovarský,2019,,,5.1,104.2,7.5,4.0,2.4,101.8
CZ,Královéhradecký,2019,,167.746,2.9,84.46666666666667,9.666666666666666,4.0,,164.846
CZ,Liberecký,2019,,,9.0,83.86666666666667,11.0,3.0,1.3,82.56666666666668
CZ,Moravskoslezský,2017,,521.0,,,,,,0.0
CZ,Moravskoslezský,2019,,340.5,11.8,52.857142857142854,8.307692307692308,5.7272727272727275,2.4125,338.0875
CZ,National automated monitoring network (SIS),2016,,,14.833333333333334,,49.0,,6.7,42.3
CZ,National automated monitoring network (SIS),2017,,409.0,32.699999999999996,,25.666666666666668,19.333333333333332,6.566666666666666,402.43333333333334
CZ,Olomoucký,2019,,,5.65,64.2,9.5,5.0,1.3,62.900000000000006
CZ,Pardubický,2019,,,6.7,72.4,10.5,7.0,4.5,67.9
CZ,Plzeňský,2019,,207.352,6.62,90.675,7.8,7.0,1.7400000000000002,205.612
CZ,Středočeský,2019,,47.0,8.15,110.36666666666667,13.4,8.5,1.3,109.06666666666668
CZ,Vysočina,2019,,124.5,4.505,82.33333333333333,7.0,8.5,2.155,122.345
CZ,Zlínský,2019,,226.00002,14.800000000000002,57.13333333333333,5.025,5.0,1.3,224.70002
CZ,Ústecký,2019,,337.82,7.944444444444445,100.14,10.846153846153847,6.285714285714286,2.0,335.82
DE,Annette Pausch,2017,,,12.52,62.27,,,,49.75
DE,Baden-Württemberg,2018,,,17.0,20.8,10.1,,,10.700000000000001
DE,Baden-Württemberg,2019,,262.5,22.475853658536586,33.753571428571426,12.654411764705882,,0.162,262.338
DE,Bayern,2017,,295.0,,,,,17.285,277.715
DE,Bayern,2018,,,,,,,3.816,0.0
DE,Bayern,2019,,448.46153846153845,23.629574468085103,16.245,14.5440625,7.89875,0.62,447.84153846153845
DE,Berlin,2019,,165.0,9.62625,62.244285714285716,12.839090909090908,,0.88,164.12
DE,Brandenburg,2019,,196.66666666666666,7.5092,66.7,10.250399999999999,8.0,3.5066666666666664,193.16
DE,Bremen,2019,,167.5,32.92,22.157999999999998,20.7,12.636666666666668,0.3983333333333334,167.10166666666666
DE,Christiane Lutz-Holzhauer,2016,,,,,,,3.0,0.0
DE,Christiane Lutz-Holzhauer,2017,,500.0,,,,,2.0,498.0
DE,Dagmar Gömer,2016,,,25.711,13.916,,,,11.794999999999998
DE,Hamburg,2019,,236.66666666666666,30.991333333333333,23.6475,12.319090909090908,6.755333333333334,2.5,234.16666666666666
DE,Hessen,2019,,263.84615384615387,23.207142857142856,40.755,15.47875,11.651250000000001,0.8,263.04615384615386
DE,Ingrid Zell,2017,,,23.05,56.97,,,,33.92
DE,Joachim Lehmhaus,2017,,,24.2,48.224999999999994,21.445500000000003,12.147,,36.077999999999996
DE,Manfred Lotz,2016,,450.0,23.8,,27.8,21.7,2.6666666666666665,447.3333333333333
DE,Mecklenburg-Vorpommern,2019,,200.0,6.273333333333334,55.063,9.46625,6.166666666666667,0.7188888888888889,199.2811111111111
DE,Niedersachsen,2018,,380.0,36.0,,30.41,17.37,,362.63
DE,Niedersachsen,2019,,182.85714285714286,17.232499999999998,38.99142857142857,11.758928571428571,8.960666666666667,0.53,182.32714285714286
DE,Nordrhein-Westfalen,2018,,,23.69,,10.165,,0.25,23.44
DE,Nordrhein-Westfalen,2019,,,29.890877192982455,35.68814814814815,23.66485714285714,15.838333333333331,1.3314285714285714,34.35671957671958
DE,Rheinland-Pfalz,2018,,260.0,18.04,,,,,241.96
DE,Rheinland-Pfalz,2019,,218.57142857142858,20.49846153846154,34.11529411764706,19.897894736842105,12.542395833333332,1.0,217.57142857142858
DE,Saarland,2019,,406.6666666666667,16.89125,36.808571428571426,15.876666666666667,9.62,1.99125,404.6754166666667
DE,Sachsen,2019,,,8.754782608695653,61.525,10.872499999999999,,0.9944444444444444,60.53055555555555
DE,Sachsen-Anhalt,2018,,210.0,22.55,,12.69,8.13,2.04,207.96
DE,Sachsen-Anhalt,2019,,143.33333333333334,10.9,49.391333333333336,7.8095,8.246666666666666,0.9355555555555556,142.39777777777778
DE,Schleswig-Holstein,2019,,,15.312727272727273,53.53888888888889,8.498333333333333,5.0120000000000005,0.44,53.098888888888894
DE,Stefan Jacobi,2016,,,27.555939,9.707712,34.1082,,,24.400487999999996
DE,Stefan Jacobi,2017,,,62.17314,4.688139,21.315449,,0.79889536,61.37424463999999
DE,Thomas Draheim,2016,,,,9.1,,,,0.0
DE,Thüringen,2018,,,32.12,42.89,13.06,10.39,,32.5
DE,Thüringen,2019,,120.0,8.491904761904763,40.96666666666667,9.953809523809523,7.114,0.7766666666666667,119.22333333333333
DE,Ulrich Zimmermann,2017,,,7.53,64.53,22.18,15.91,1.74,62.79
DK,Danish Air Quality Monitoring Programme,2017,,0.0,12.715,0.0,,,,12.715
DK,Hovedstaden,2019,,0.0,0.1325,0.0,,,0.0,0.1325
DK,Midtjylland,2019,,160.0,11.38,100.87,,,,148.62
DK,Nordjylland,2019,,,10.61,93.12,,,,82.51
DK,Sjælland,2019,,0.0,0.0,0.0,,,,0.0
DK,Syddanmark,2017,,,0.0,,,,,0.0
DK,Syddanmark,2019,,0.0,0.0,0.0,,,,0.0
ES,A Coruña,2019,,122.5,9.844,61.620000000000005,19.5,10.5,1.714,120.786
ES,Albacete,2019,,420.0,4.0,74.0,30.0,3.0,2.0,418.0
ES,Alcala De Guadaira,2018,,,29.0,,,,4.0,25.0
ES,Algeciras,2018,,,39.5,,,,10.0,29.5
ES,Alicante/Alacant,2018,,100.0,,,,,4.0,96.0
ES,Alicante/Alacant,2019,,116.66666666666667,12.2,57.0,11.0,6.0,3.75,112.91666666666667
ES,Almeria,2018,,,12.0,,,,,0.0
ES,Almería,2018,,,,,4.926666666666667,,,0.0
ES,Almería,2019,,318.75,11.0,82.9,13.65,,3.769230769230769,314.9807692307692
ES,Almonte,2018,,,5.0,,,,2.0,3.0
ES,Araba/Álava,2019,,220.0,14.714285714285714,39.25,12.0,8.0,2.0,218.0
ES,Arcos De La Frontera,2018,,,0.0,,,,1.0,1.0
ES,Armilla,2018,,,31.0,,,,5.0,26.0
ES,Asturias,2017,,100.0,,,,,,0.0
ES,Asturias,2018,,100.0,,,,,,0.0
ES,Asturias,2019,,318.75,10.722272727272726,65.24714285714286,20.90909090909091,14.6,5.338,313.412
ES,Badajoz,2019,,263.3333333333333,4.62,44.2725,,,2.435,260.8983333333333
ES,Bailen,2018,,,35.0,,,,4.0,31.0
ES,Barcelona,2017,,,6.0,,,,,0.0
ES,Barcelona,2018,,333.3333333333333,12.0,44.0,,,2.0,331.3333333333333
ES,Barcelona,2019,,261.53846153846155,33.073170731707314,54.42857142857143,17.142857142857142,,2.769230769230769,258.7692307692308
ES,Barrios (Los),2018,,,27.25,,,,6.0,21.25
ES,Bedar,2018,,,5.0,,,,6.0,1.0
ES,Benahadux,2018,,,1.0,,,,3.0,2.0
ES,Bizkaia,2019,,323.3333333333333,25.25,29.166666666666668,21.454545454545453,15.5,4.666666666666667,318.66666666666663
ES,Burgos,2016,,500.0,,,,,,0.0
ES,Burgos,2018,,,1.0,,9.0,,,8.0
ES,Burgos,2019,,200.0,4.2,71.75,13.75,4.0,3.6,196.4
ES,CCAA Cataluña,2017,,,11.0,,,,1.0,10.0
ES,CCAA Com. Valenciana,2017,,100.0,8.5,76.0,8.333333333333334,7.0,3.6666666666666665,96.33333333333333
ES,CCAA Galicia,2017,,100.0,3.0,54.0,45.0,10.0,1.0,99.0
ES,CCAA País Vasco,2017,,,14.5,33.0,8.0,,3.0,30.0
ES,Cadiz,2018,,,13.0,,,,6.0,7.0
ES,Campillos,2018,,,4.0,,,,,0.0
ES,Cantabria,2019,,420.8333333333333,9.071136363636363,38.78125,21.272727272727273,,0.38409090909090904,420.4492424242424
ES,Carboneras,2018,,,6.0,,,,2.0,4.0
ES,Castellón/Castelló,2017,,,4.0,56.0,,,,52.0
ES,Castellón/Castelló,2019,,100.0,8.166666666666666,59.75,11.375,5.285714285714286,4.117647058823529,95.88235294117646
ES,Ciudad Real,2019,,80.0,4.2,80.6,30.0,20.0,2.0,78.6
ES,Cordoba,2018,,,16.666666666666668,,,,4.333333333333333,12.333333333333336
ES,Cuenca,2019,,,37.0,57.0,28.0,,2.0,55.0
ES,Cuevas Del Almanzora,2018,,,8.0,,,,8.0,0.0
ES,Cáceres,2018,,,,,,9.05,,0.0
ES,Cáceres,2019,,213.33333333333334,2.733333333333333,48.166666666666664,,,3.4000000000000004,210.60000000000002
ES,Cádiz,2017,,,,,37.08,,,0.0
ES,Cádiz,2018,,9.0,,,15.14,,,6.140000000000001
ES,Cádiz,2019,,534.8,7.565217391304348,74.93333333333334,125.07714285714285,,23.17391304347826,527.2347826086956
ES,Córdoba,2018,,,,,11.01,,,0.0
ES,Córdoba,2019,,233.33333333333334,9.333333333333334,94.33333333333333,14.3,,6.833333333333333,226.5
ES,Dos Hermanas,2018,,,31.0,,,,8.0,23.0
ES,Ejido (El),2018,,,44.0,,,,2.0,42.0
ES,Espiel,2018,,,3.0,,,,8.0,5.0
ES,Gipuzkoa,2017,,200.0,,,,,,0.0
ES,Gipuzkoa,2018,,,,,27.0,,,0.0
ES,Gipuzkoa,2019,,210.0,13.428571428571429,41.0,18.0,17.0,2.5,207.5
ES,Girona,2019,,200.0,5.536666666666666,77.148,,,0.73,199.27
ES,Granada,2018,,,53.5,,11.415000000000001,,3.0,50.5
ES,Granada,2019,,247.5,15.225999999999999,100.345,22.455,,2.194,245.306
ES,Guadalajara,2019,,680.0,2.76,66.34333333333333,25.0,,1.4400000000000002,678.56
ES,Guillena,2018,,,6.0,,,,5.0,1.0
ES,Huelva,2018,,,27.0,,12.233333333333334,,6.0,21.0
ES,Huelva,2019,,658.3333333333334,7.510714285714286,82.47666666666666,24.21166666666667,,3.993333333333333,654.34
ES,Huesca,2019,,,16.833333333333332,46.3889,,,2.0,44.3889
ES,Illes Balears,2018,,,,,15.5,6.0,,9.5
ES,Illes Balears,2019,,200.0,7.2558823529411764,69.55388888888889,12.25,,2.3973333333333335,197.60266666666666
ES,Jaen,2018,,,18.0,,,,2.5,15.5
ES,Jaén,2018,,,,,7.32,,,0.0
ES,Jaén,2019,,239.75,10.75,86.75,,,2.6666666666666665,237.08333333333334
ES,Jerez De La Frontera,2018,,,25.0,,,,3.5,21.5
ES,La Rioja,2019,,328.0,5.38,60.0,12.6,3.8000000000000003,3.54,324.46
ES,Las Palmas,2019,,500.0,7.105263157894737,49.8,16.35,5.277777777777778,3.8947368421052633,496.10526315789474
ES,León,2018,,,8.0,26.0,11.5,,4.5,21.5
ES,León,2019,,200.0,6.2,72.0,16.75,,1.4,198.6
ES,Linea De La Concepcion (La),2018,,,11.5,,,,8.0,3.5
ES,Lleida,2019,,200.0,6.618,69.75714285714285,,,1.25,198.75
ES,Lugo,2019,,100.0,5.734999999999999,48.335,11.0,6.0,0.755,99.245
ES,Madrid,2018,,233.33333333333334,,54.63,,,2.8333333333333335,230.5
ES,Madrid,2019,,340.0,22.127659574468087,78.93722222222222,18.838709677419356,11.68421052631579,4.1,335.9
ES,Mairena Del Aljarafe,2018,,,16.0,,,,63.0,47.0
ES,Malaga,2018,,,36.5,,,,10.333333333333334,26.166666666666664
ES,Marbella,2018,,,29.0,,,,6.0,23.0
ES,Moguer,2018,,,9.333333333333334,,,,2.6666666666666665,6.666666666666668
ES,Mojacar,2018,,,3.0,,,,4.0,1.0
ES,Motril,2018,,,11.0,,,,2.0,9.0
ES,Murcia,2018,,3600.0,,,,,1301.0,2299.0
ES,Murcia,2019,,300.0,15.555555555555555,55.333333333333336,22.375,,19.428571428571427,284.44444444444446
ES,Málaga,2018,,,,,9.0,,,0.0
ES,Málaga,2019,,293.25,15.666666666666666,72.6,,,9.5,283.75
ES,Navarra,2018,,,,19.0,,,6.0,13.0
ES,Navarra,2019,,300.0,16.0,62.57142857142857,13.75,,4.666666666666667,295.3333333333333
ES,Niebla,2018,,,9.0,,,,3.0,6.0
ES,Nijar,2018,,,4.666666666666667,,,,3.6666666666666665,1.0000000000000004
ES,Obejo,2018,,,7.0,,,,11.0,4.0
ES,Ourense,2019,,200.0,8.5,49.5,11.5,4.6,1.6,198.4
ES,Palencia,2018,,300.0,1.0,49.0,2.0,2.0,3.0,299.0
ES,Palencia,2019,,,6.5,67.5,14.0,,2.5,65.0
ES,Palos De La Frontera,2018,,,12.333333333333334,,,,2.0,10.333333333333334
ES,Pontevedra,2019,,153.33333333333334,14.175,83.75,16.333333333333332,14.0,1.425,151.90833333333333
ES,Prado Del Rey,2018,,,0.0,,,,0.0,0.0
ES,Puerto Real,2018,,,16.0,,,,,0.0
ES,Punta Umbria,2018,,,6.0,,,,5.0,1.0
ES,Salamanca,2019,,400.0,3.0324999999999998,97.56333333333333,13.0,,0.8925,399.1075
ES,San Juan Del Puerto,2018,,,13.0,,,,1.0,12.0
ES,San Nicolas Del Puerto,2018,,,3.0,,,,4.0,1.0
ES,San Roque,2018,,,18.571428571428573,,,,5.75,12.821428571428573
ES,Santa Cruz de Tenerife,2017,,,26.0,,,,,0.0
ES,Santa Cruz de Tenerife,2019,,600.0,8.80952380952381,44.7,13.869565217391305,5.2105263157894735,5.565217391304348,594.7894736842105
ES,Segovia,2018,,400.0,,,,,,0.0
ES,Segovia,2019,,,3.0,69.0,15.0,,4.0,66.0
ES,Sevilla,2017,,,,,62.48,,,0.0
ES,Sevilla,2018,,,33.142857142857146,,20.69666666666667,,3.2,29.942857142857147
ES,Sevilla,2019,,303.3333333333333,11.166666666666666,73.3,0.0,,4.9,303.3333333333333
ES,Soria,2019,,300.0,16.5,50.0,9.0,,2.5,297.5
ES,Tarragona,2018,,200.0,,,,,1.0,199.0
ES,Tarragona,2019,,200.0,7.133333333333334,63.55555555555556,17.0,,1.3,198.7
ES,Teruel,2019,,,16.5,11.0,,,3.25,13.25
ES,Toledo,2017,,50000.0,,,,,,0.0
ES,Toledo,2019,,,11.620000000000001,71.5425,25.333333333333332,13.0,2.09,69.4525
ES,Valencia/València,2018,,300.0,4.0,29.0,,,5.5,296.0
ES,Valencia/València,2019,,107.14285714285714,11.488260869565218,49.88291666666667,16.384615384615383,9.153846153846153,3.4795238095238092,103.66333333333333
ES,Valladolid,2019,,600.0,25.5,27.0,20.8,13.25,5.0,595.0
ES,Villaharta,2018,,,4.0,,,,6.0,2.0
ES,Villanueva Del Arzobispo,2018,,,30.0,,,,,0.0
ES,Zamora,2018,,700.0,,,,,,0.0
ES,Zamora,2019,,,11.0,86.0,9.0,,5.0,81.0
ES,Zaragoza,2019,,172.5,18.075555555555557,75.97222222222223,10.278333333333334,,4.128571428571428,168.37142857142857
ES,Ávila,2019,,,2.0,109.0,8.0,,10.0,107.0
ET,Addis Ababa,2019,,,,,,-498.5,,0.0
FI,Central Finland,2018,,,14.5,,3.7,,,10.8
FI,Central Finland,2019,,,4.9,,13.4,,,8.5
FI,Central Ostrobothnia,2019,,,,,10.289059,,,0.0
FI,Ilmatieteen laitoksen verkko,2017,,,2.1348517,48.0162015,1.4460313,,0.0547195,47.961482000000004
FI,Kainuu,2019,,,,,6.3841357,,,0.0
FI,Kymenlaakso,2019,,,1.9022765,65.927704,17.84173775,3.7616277,0.38681,65.54089400000001
FI,Lapland,2019,,,0.5297759,71.86901449999999,2.212002,,0.57354365,71.33923859999999
FI,North Karelen,2019,,,,78.434685,,,,0.0
FI,Northern Ostrobothnia,2019,,,12.213356833333334,70.400408,12.051749666666666,2.501025,0.5884642999999999,69.8119437
FI,Northern Savonia,2018,,,9.3,30.2,8.5,6.4,,23.799999999999997
FI,Northern Savonia,2019,,,16.15,,10.3,,,5.849999999999998
FI,Ostrobothnia,2019,,,15.9,9.0,18.7,5.0,,13.7
FI,Paijanne Tavastia,2019,,,26.349999999999998,55.0,15.0,,,40.0
FI,Pirkanmaa,2019,,,14.157121,,12.94663515,3.55600545,,10.60111555
FI,Satakunta,2019,,,,,11.148951,,0.4483217,10.700629300000001
FI,South Karelia,2016,,,,,,3.0,,0.0
FI,South Karelia,2019,,,3.75,,7.857142857142857,2.0,0.0,7.857142857142857
FI,Southwest Finland,2018,,,18.0,,2.0,,,16.0
FI,Southwest Finland,2019,,,1.8355093,59.209795,,4.8306518,0.4590984,58.7506966
FI,Tampereen verkko,2017,,,,,5.0,,4.0,1.0
FI,Uusimaa,2019,,,14.293368142857144,63.32479,24.544808333333332,6.607499,0.48490679999999997,62.8398832
FR,AIR BREIZH,2017,,,22.565,52.79600000000001,,,,30.231000000000005
FR,"AIR C.O.M. (CALVADOS, ORNE, MANCHE)",2017,,165.0,33.45,,29.45,,,135.55
FR,AIR LANGUEDOC-ROUSSILLON,2017,,,,131.58,,,,0.0
FR,AIR LORRAINE,2017,,,,,23.7,,2.7,21.0
FR,AIR NORMAND,2016,,0.0,71.125,,52.0,37.125,5.25,71.125
FR,AIR NORMAND,2017,,,9.807500000000001,121.98666666666668,16.54,10.765,0.7224999999999999,121.26416666666668
FR,AIR PACA,2016,,,,64.25,14.75,,2.9166666666666665,61.333333333333336
FR,AIR PACA,2017,,200.0,72.25,96.375,19.585,25.0,0.0625,199.9375
FR,AIR PAYS DE LA LOIRE,2017,,,2.465,132.15,36.5,,,129.685
FR,AIR RHONE ALPES,2016,,,21.5625,13.0,32.916666666666664,,0.0,32.916666666666664
FR,AIR RHONE ALPES,2017,,,25.825,124.66499999999999,17.32,11.07,3.11,121.55499999999999
FR,AIRPARIF,2016,,,,1.25,,,,0.0
FR,AIRPARIF,2017,,,65.41666666666667,,49.3,,,16.116666666666674
FR,ATMO AUVERGNE,2016,,,29.0,40.25,19.25,,,21.0
FR,ATMO AUVERGNE,2017,,,3.165,115.59,15.45,,,112.425
FR,ATMO AUVERGNE-RH�NE-ALPES,2017,,,9.3225,119.08,14.925,7.63,5.375,113.705
FR,ATMO FRANCHE COMTE,2016,,,,,39.2,,,0.0
FR,ATMO FRANCHE COMTE,2017,,,13.95,,,,,0.0
FR,ATMO GRAND EST,2017,,,15.85,,,,0.1,15.75
FR,ATMO HAUTS DE FRANCE,2017,,78.75,18.113333333333333,106.55,20.6,9.3,2.995,103.55499999999999
FR,ATMO NORD-PAS-DE-CALAIS,2016,,,44.35,0.95,,,3.95,43.4
FR,ATMO NORD-PAS-DE-CALAIS,2017,,472.925,18.168,88.6825,29.9,10.875,2.38125,470.54375
FR,ATMO NOUVELLE-AQUITAINE,2017,,,28.666666666666668,113.625,28.333333333333332,,0.0,113.625
FR,ATMO PICARDIE,2017,,,24.315,123.75,24.275,18.2,0.13,123.62
FR,ATMO POITOU-CHARENTES,2017,,,24.4,101.25,29.75,18.0,,83.25
FR,ATMOSF'AIR BOURGOGNE,2017,,,8.38,72.48,,,,64.10000000000001
FR,Ain,2018,,,2.3,136.35,,,,134.04999999999998
FR,Ain,2019,,,2.6,,8.9,,,6.300000000000001
FR,Aisne,2017,,,38.07,39.13,,,,1.0600000000000023
FR,Aisne,2019,,,15.4,104.6,24.2,11.9,,92.69999999999999
FR,Allier,2018,,,70.0,110.58,24.8,,,85.78
FR,Allier,2019,,,2.1,110.3,,3.4,,108.2
FR,Alpes-Maritimes,2019,,,30.939999999999998,83.32857142857142,47.6,12.0,,71.32857142857142
FR,Alpes-de-Haute-Provence,2019,,,5.8,89.05000000000001,13.3,10.7,,83.25000000000001
FR,Ardennes,2019,,,4.0,117.3,10.9,5.6,0.1,117.2
FR,Ardèche,2018,,,,,,,50.15,0.0
FR,Ariège,2019,,,,62.2,,,,0.0
FR,Aube,2019,,,5.55,101.3,9.4,3.3,3.4,98.0
FR,Aveyron,2019,,,,75.0,,,,0.0
FR,Bas-Rhin,2018,,,,,20.13,,2.7,17.43
FR,Bas-Rhin,2019,,88.0,15.685714285714285,110.35999999999999,15.95,9.2,0.9,109.45999999999998
FR,Bouches-du-Rhône,2017,,,106.5,35.75,,,,70.75
FR,Bouches-du-Rhône,2018,,,,102.0,,,,0.0
FR,Bouches-du-Rhône,2019,,,24.084615384615386,91.10833333333333,23.5,11.66,5.405882352941176,85.70245098039216
FR,Calvados,2017,,30.5,,,,,,0.0
FR,Calvados,2019,,,13.86,103.5,17.48,11.55,,91.95
FR,Cantal,2018,,,47.4,116.755,13.899999999999999,,,102.85499999999999
FR,Cantal,2019,,,,,,3.9,,0.0
FR,Charente,2019,,,16.675,109.10000000000001,15.0,12.1,1.8,107.30000000000001
FR,Charente-Maritime,2019,,,16.15,116.1,15.6,6.35,,109.75
FR,Cher,2019,,,5.2,103.0,10.2,1.1,,101.9
FR,Corrèze,2019,,,8.566666666666666,114.85,16.65,7.2,,107.64999999999999
FR,Corse-du-Sud,2018,,,9.9,94.93,13.9,,0.3,94.63000000000001
FR,Corse-du-Sud,2019,,,13.766666666666667,78.6,13.8,,1.0,77.6
FR,Creuse,2019,,,10.3,110.1,10.2,,,99.89999999999999
FR,Côte-d'Or,2018,,,2.8899999999999997,50.68,19.08,,,47.79
FR,Côte-d'Or,2019,,,9.925,110.35,12.266666666666666,1.8499999999999999,,108.5
FR,Côtes-d'Armor,2019,,,6.4,83.5,8.4,,,77.1
FR,Deux-Sèvres,2019,,,12.399999999999999,116.53333333333335,9.675,4.9,0.3,116.23333333333335
FR,Dordogne,2019,,,6.2,118.3,10.3,,,112.1
FR,Doubs,2018,,,,20.03,,,,0.0
FR,Doubs,2019,,,11.299999999999999,112.375,10.6,3.6333333333333333,,108.74166666666666
FR,Drôme,2017,,,,,13.1,7.4,,5.699999999999999
FR,Drôme,2018,,,10.115,11.1,17.875,,,7.76
FR,Drôme,2019,,,8.3,112.13333333333333,17.0,4.300000000000001,,107.83333333333333
FR,Essonne,2019,,,31.933333333333337,122.86666666666666,14.7,6.3,,116.56666666666666
FR,Eure,2019,,,7.0,106.85,10.0,,0.9,105.94999999999999
FR,Eure-et-Loir,2018,,,6.9,,8.1,3.9,,4.199999999999999
FR,Eure-et-Loir,2019,,,22.4,117.96666666666665,6.550000000000001,,,111.41666666666666
FR,Finistère,2019,,,24.65,4.0,13.299999999999999,6.7,,20.65
FR,Fort-De-France,2019,,,,,,,5.6,0.0
FR,French Guiana,2018,,,,,,,5.98,0.0
FR,French Guiana,2019,,,3.1,16.0,8.95,,,12.9
FR,GWAD'AIR,2017,,,5.33,34.13,,,,28.800000000000004
FR,Gard,2017,,,,63.07,,,,0.0
FR,Gard,2019,,,28.900000000000002,53.5,6.525,4.55,,48.95
FR,Gers,2019,,,0.5,43.45,5.9,5.2,,42.95
FR,Gironde,2018,,,51.8,40.95,5.5,,,46.3
FR,Gironde,2019,,,9.3,95.35000000000001,9.76,5.8999999999999995,0.3,95.05000000000001
FR,Guadeloupe,2018,,,22.323333333333334,47.8,,,,25.476666666666663
FR,Guadeloupe,2019,,,,,13.100000000000001,,,0.0
FR,Haut-Rhin,2019,,45.0,16.883333333333333,115.875,16.380000000000003,11.5,14.166666666666666,104.375
FR,Haute-Corse,2018,,,11.6,131.43,7.9,,,123.53
FR,Haute-Corse,2019,,,3.95,99.8,20.066666666666666,11.95,0.4,99.39999999999999
FR,Haute-Garonne,2018,,,,,,,0.85,0.0
FR,Haute-Garonne,2019,,,28.5,47.9,13.7125,8.566666666666666,0.1,47.8
FR,Haute-Loire,2018,,,34.5,100.75,16.2,,,84.55
FR,Haute-Marne,2019,,,3.3,110.2,9.8,6.5,0.9,109.3
FR,Haute-Savoie,2017,,,,,,3.7,,0.0
FR,Haute-Savoie,2018,,,44.99777777777778,37.446666666666665,23.753333333333334,9.45,0.18,44.81777777777778
FR,Haute-Savoie,2019,,,,125.6,,1.9500000000000002,,123.64999999999999
FR,Haute-Saône,2018,,,15.35,,,,,0.0
FR,Haute-Saône,2019,,,,89.6,9.3,,,80.3
FR,Haute-Vienne,2019,,,20.724999999999998,87.96666666666665,10.14,8.1,1.4,86.56666666666665
FR,Hautes-Alpes,2019,,,12.7,113.85,16.05,6.85,,107.0
FR,Hautes-Pyrénées,2018,,149.0,,,,,,0.0
FR,Hautes-Pyrénées,2019,,,21.26666666666667,46.05,15.35,8.4,0.1,45.949999999999996
FR,Hauts-de-Seine,2018,,,,,16.8,,,0.0
FR,Hauts-de-Seine,2019,,,28.666666666666668,104.8,23.4,12.2,0.3,104.5
FR,Hérault,2017,,,40.23,,37.5,1.6,,38.629999999999995
FR,Hérault,2018,,,,102.3,,,,0.0
FR,Hérault,2019,,,15.283333333333331,59.839999999999996,7.675000000000001,4.366666666666666,,55.47333333333333
FR,Ille-et-Vilaine,2018,,,4.83,50.78,,,,45.95
FR,Ille-et-Vilaine,2019,,,25.974999999999998,105.69999999999999,9.133333333333333,6.133333333333333,,99.56666666666666
FR,Indre,2019,,,14.15,118.43333333333334,11.1,3.7,,114.73333333333333
FR,Indre-et-Loire,2019,,,10.233333333333334,120.6,11.4,7.7,,112.89999999999999
FR,Isère,2018,,,24.61,50.5225,19.671666666666667,7.2,4.9399999999999995,45.5825
FR,Isère,2019,,,12.175,113.9,13.319999999999999,7.35,,106.55000000000001
FR,Jura,2018,,,7.1,,,,2.0,5.1
FR,Jura,2019,,,4.266666666666667,112.6,6.833333333333333,1.4,,111.19999999999999
FR,Landes,2019,,,18.8,89.9,38.63333333333333,7.35,3.6,86.30000000000001
FR,Loir-et-Cher,2019,,,5.5,127.7,11.5,,,122.2
FR,Loire,2018,,,43.57,101.115,12.549999999999999,6.05,,95.065
FR,Loire,2019,,,9.0,123.55000000000001,11.333333333333334,4.05,,119.50000000000001
FR,Loire-Atlantique,2019,,319.0,10.072727272727272,118.3,16.5,8.4,1.78,317.22
FR,Loiret,2019,,,11.124999999999998,112.36666666666667,9.833333333333334,6.35,,106.01666666666668
FR,Lot-et-Garonne,2018,,,23.2,1.1,16.0,,,22.099999999999998
FR,Lot-et-Garonne,2019,,,17.0,,7.0,1.3,,15.7
FR,MADININAIR,2017,,,,48.9,,6.7,,42.199999999999996
FR,Maine-et-Loire,2019,,,3.6,119.33333333333333,19.15,10.2,,115.73333333333333
FR,Manche,2019,,,8.649999999999999,101.5,13.75,,,92.85
FR,Marne,2018,,,30.84,62.8,10.65,,2.58,60.22
FR,Marne,2019,,,17.76666666666667,99.95,20.119999999999997,9.366666666666667,0.35,99.60000000000001
FR,Martinique,2017,,,,,,12.6,,0.0
FR,Martinique,2019,,,18.48,29.133333333333336,27.18,7.2,,21.933333333333337
FR,Mayenne,2019,,,2.5,116.65,11.95,5.3,,114.15
FR,Meurthe-et-Moselle,2018,,109.0,,,,,,0.0
